seed,family,method,cost,normalized_cost,planning_ms,execution_ms,probes,recomputed_blocks,retained_hypotheses,fallback,states_evaluated,initial_digest,final_digest,current_ok,state_ok,followup_ok,complete
10116,overlap,lookahead2,17.6634,0.7532366737739872,1.0019000000056622,0.7320270000263918,2,2,4,False,228,8f07423cc054bf72e6b472f213e6041749f5611f80d7a4e07287e325fd93d979,a27cf809033b21dc62532cc34155dcf9b48b29b69736307ad0642ec62d940948,True,True,True,True
10116,overlap,exact,17.6634,0.7532366737739872,15.893108000113898,0.933567999936713,2,2,4,False,2043,8f07423cc054bf72e6b472f213e6041749f5611f80d7a4e07287e325fd93d979,a27cf809033b21dc62532cc34155dcf9b48b29b69736307ad0642ec62d940948,True,True,True,True
10116,overlap,discard_replay,17.6634,0.7532366737739872,6.012272000020857,0.6401089999599208,1,2,4,False,567,8f07423cc054bf72e6b472f213e6041749f5611f80d7a4e07287e325fd93d979,a27cf809033b21dc62532cc34155dcf9b48b29b69736307ad0642ec62d940948,True,True,True,True
10117,overlap,restart,19.45,1.0,0.0,0.6187359999785258,0,3,12,False,0,49ea460cd08b3854bb5258963cedb9c7e9f564a584a31a9314427ce27b734478,04b7008ab5922020cae3dae59e2e0221e2f1c04e408fc20f4b267c990a503ea1,True,True,True,True
10117,overlap,conservative,19.45,1.0,0.0,0.5392679998976746,0,3,12,False,0,49ea460cd08b3854bb5258963cedb9c7e9f564a584a31a9314427ce27b734478,04b7008ab5922020cae3dae59e2e0221e2f1c04e408fc20f4b267c990a503ea1,True,True,True,True
10117,overlap,point_estimate,15.45,0.794344473007712,0.0,0.6120670000200334,0,2,12,False,0,49ea460cd08b3854bb5258963cedb9c7e9f564a584a31a9314427ce27b734478,04b7008ab5922020cae3dae59e2e0221e2f1c04e408fc20f4b267c990a503ea1,True,True,True,True
10117,overlap,random,18.0829,0.9297120822622108,0.0317569999879197,0.7589870000401788,1,2,4,False,0,49ea460cd08b3854bb5258963cedb9c7e9f564a584a31a9314427ce27b734478,04b7008ab5922020cae3dae59e2e0221e2f1c04e408fc20f4b267c990a503ea1,True,True,True,True
10117,overlap,graph_entropy,18.293499999999998,0.9405398457583547,0.27108500000849745,0.648962000013853,3,2,1,False,0,49ea460cd08b3854bb5258963cedb9c7e9f564a584a31a9314427ce27b734478,04b7008ab5922020cae3dae59e2e0221e2f1c04e408fc20f4b267c990a503ea1,True,True,True,True
10117,overlap,class_entropy,18.0829,0.9297120822622108,0.078145999964363,1.0323170000674509,1,2,4,False,0,49ea460cd08b3854bb5258963cedb9c7e9f564a584a31a9314427ce27b734478,04b7008ab5922020cae3dae59e2e0221e2f1c04e408fc20f4b267c990a503ea1,True,True,True,True
10117,overlap,ec2,18.293499999999998,0.9405398457583547,0.2513360000193643,0.7915249999541629,3,2,1,False,0,49ea460cd08b3854bb5258963cedb9c7e9f564a584a31a9314427ce27b734478,04b7008ab5922020cae3dae59e2e0221e2f1c04e408fc20f4b267c990a503ea1,True,True,True,True
10117,overlap,myopic,18.0829,0.9297120822622108,0.21034500002770073,0.8733580000352958,1,2,4,False,27,49ea460cd08b3854bb5258963cedb9c7e9f564a584a31a9314427ce27b734478,04b7008ab5922020cae3dae59e2e0221e2f1c04e408fc20f4b267c990a503ea1,True,True,True,True
10117,overlap,lookahead2,15.45,0.794344473007712,1.3175020000062432,0.8524070000248685,2,2,4,False,209,49ea460cd08b3854bb5258963cedb9c7e9f564a584a31a9314427ce27b734478,04b7008ab5922020cae3dae59e2e0221e2f1c04e408fc20f4b267c990a503ea1,True,True,True,True
10117,overlap,exact,15.45,0.794344473007712,15.542111999934605,1.192926000044281,2,2,4,False,2043,49ea460cd08b3854bb5258963cedb9c7e9f564a584a31a9314427ce27b734478,04b7008ab5922020cae3dae59e2e0221e2f1c04e408fc20f4b267c990a503ea1,True,True,True,True
10117,overlap,discard_replay,18.0829,0.9297120822622108,5.8193940000137445,0.7932879999543729,1,2,4,False,567,49ea460cd08b3854bb5258963cedb9c7e9f564a584a31a9314427ce27b734478,04b7008ab5922020cae3dae59e2e0221e2f1c04e408fc20f4b267c990a503ea1,True,True,True,True
10118,overlap,restart,24.45,1.0,0.0,0.7517559999996593,0,3,12,False,0,789d6ec8da69f3595baca2711c556f744fd410945079804cb5b19532f1a6ffc9,f6a6e39e1c36f46273c9cf86550f24727b73e1148593a74c40b66b1ea845cb1f,True,True,True,True
10118,overlap,conservative,24.45,1.0,0.0,0.7794169999897349,0,3,12,False,0,789d6ec8da69f3595baca2711c556f744fd410945079804cb5b19532f1a6ffc9,f6a6e39e1c36f46273c9cf86550f24727b73e1148593a74c40b66b1ea845cb1f,True,True,True,True
10118,overlap,point_estimate,15.45,0.6319018404907976,0.0,1.2307930001043133,0,2,12,False,0,789d6ec8da69f3595baca2711c556f744fd410945079804cb5b19532f1a6ffc9,f6a6e39e1c36f46273c9cf86550f24727b73e1148593a74c40b66b1ea845cb1f,True,True,True,True
10118,overlap,random,24.45,1.0,0.03633400001490372,1.0160419999465375,1,3,4,False,0,789d6ec8da69f3595baca2711c556f744fd410945079804cb5b19532f1a6ffc9,f6a6e39e1c36f46273c9cf86550f24727b73e1148593a74c40b66b1ea845cb1f,True,True,True,True
10118,overlap,graph_entropy,22.6525,0.9264826175869121,0.32131099999332946,0.7919060000176614,4,2,1,False,0,789d6ec8da69f3595baca2711c556f744fd410945079804cb5b19532f1a6ffc9,f6a6e39e1c36f46273c9cf86550f24727b73e1148593a74c40b66b1ea845cb1f,True,True,True,True
10118,overlap,class_entropy,22.1313,0.9051656441717791,0.2806690000625167,0.8816119999437433,2,2,4,False,0,789d6ec8da69f3595baca2711c556f744fd410945079804cb5b19532f1a6ffc9,f6a6e39e1c36f46273c9cf86550f24727b73e1148593a74c40b66b1ea845cb1f,True,True,True,True
10118,overlap,ec2,22.6525,0.9264826175869121,0.2727779998394908,0.8460580002065399,4,2,1,False,0,789d6ec8da69f3595baca2711c556f744fd410945079804cb5b19532f1a6ffc9,f6a6e39e1c36f46273c9cf86550f24727b73e1148593a74c40b66b1ea845cb1f,True,True,True,True
10118,overlap,myopic,24.45,1.0,0.17303999993600883,0.6928370000878203,0,3,12,False,19,789d6ec8da69f3595baca2711c556f744fd410945079804cb5b19532f1a6ffc9,f6a6e39e1c36f46273c9cf86550f24727b73e1148593a74c40b66b1ea845cb1f,True,True,True,True
10118,overlap,lookahead2,15.45,0.6319018404907976,1.4269679999188156,0.855821000072865,2,2,4,False,209,789d6ec8da69f3595baca2711c556f744fd410945079804cb5b19532f1a6ffc9,f6a6e39e1c36f46273c9cf86550f24727b73e1148593a74c40b66b1ea845cb1f,True,True,True,True
10118,overlap,exact,15.45,0.6319018404907976,15.53258800004187,1.0060059998977522,2,2,4,False,2043,789d6ec8da69f3595baca2711c556f744fd410945079804cb5b19532f1a6ffc9,f6a6e39e1c36f46273c9cf86550f24727b73e1148593a74c40b66b1ea845cb1f,True,True,True,True
10118,overlap,discard_replay,22.1313,0.9051656441717791,5.980033000014373,0.8236739998892517,2,2,4,False,567,789d6ec8da69f3595baca2711c556f744fd410945079804cb5b19532f1a6ffc9,f6a6e39e1c36f46273c9cf86550f24727b73e1148593a74c40b66b1ea845cb1f,True,True,True,True
10119,overlap,restart,24.45,1.0,0.0,0.5976250000685468,0,3,12,False,0,886ea812eab44dfbc37248f9d17774248bc7b5f228d315d192acade806cd2d24,6488e0a561570878642e80737ed267fe88ba5c0048866bc9b86f4fed4b44e8b1,True,True,True,True
10119,overlap,conservative,24.45,1.0,0.0,0.7632419999481499,0,3,12,False,0,886ea812eab44dfbc37248f9d17774248bc7b5f228d315d192acade806cd2d24,6488e0a561570878642e80737ed267fe88ba5c0048866bc9b86f4fed4b44e8b1,True,True,True,True
10119,overlap,point_estimate,17.45,0.7137014314928425,0.0,0.7785949999288277,0,2,12,False,0,886ea812eab44dfbc37248f9d17774248bc7b5f228d315d192acade806cd2d24,6488e0a561570878642e80737ed267fe88ba5c0048866bc9b86f4fed4b44e8b1,True,True,True,True
10119,overlap,random,23.595499999999998,0.9650511247443763,0.11916899995867425,0.8317550000356277,2,2,4,False,0,886ea812eab44dfbc37248f9d17774248bc7b5f228d315d192acade806cd2d24,6488e0a561570878642e80737ed267fe88ba5c0048866bc9b86f4fed4b44e8b1,True,True,True,True
10119,overlap,graph_entropy,24.1594,0.9881145194274029,0.2797080001073482,0.817594999944049,4,2,1,False,0,886ea812eab44dfbc37248f9d17774248bc7b5f228d315d192acade806cd2d24,6488e0a561570878642e80737ed267fe88ba5c0048866bc9b86f4fed4b44e8b1,True,True,True,True
10119,overlap,class_entropy,23.657,0.9675664621676892,0.1294949998964512,0.9223200000860743,2,2,4,False,0,886ea812eab44dfbc37248f9d17774248bc7b5f228d315d192acade806cd2d24,6488e0a561570878642e80737ed267fe88ba5c0048866bc9b86f4fed4b44e8b1,True,True,True,True
10119,overlap,ec2,24.1594,0.9881145194274029,0.24086899998110312,0.6597789999887027,4,2,1,False,0,886ea812eab44dfbc37248f9d17774248bc7b5f228d315d192acade806cd2d24,6488e0a561570878642e80737ed267fe88ba5c0048866bc9b86f4fed4b44e8b1,True,True,True,True
10119,overlap,myopic,21.2985,0.8711042944785277,0.11040599997613754,0.800628000092729,1,2,4,False,27,886ea812eab44dfbc37248f9d17774248bc7b5f228d315d192acade806cd2d24,6488e0a561570878642e80737ed267fe88ba5c0048866bc9b86f4fed4b44e8b1,True,True,True,True
10119,overlap,lookahead2,17.45,0.7137014314928425,0.9520060000340891,0.7913139999118357,2,2,4,False,209,886ea812eab44dfbc37248f9d17774248bc7b5f228d315d192acade806cd2d24,6488e0a561570878642e80737ed267fe88ba5c0048866bc9b86f4fed4b44e8b1,True,True,True,True
10119,overlap,exact,17.45,0.7137014314928425,19.867519000058564,0.8822409998856529,2,2,4,False,2043,886ea812eab44dfbc37248f9d17774248bc7b5f228d315d192acade806cd2d24,6488e0a561570878642e80737ed267fe88ba5c0048866bc9b86f4fed4b44e8b1,True,True,True,True
10119,overlap,discard_replay,21.2985,0.8711042944785277,7.514380999964487,1.7979330000343907,1,2,4,False,567,886ea812eab44dfbc37248f9d17774248bc7b5f228d315d192acade806cd2d24,6488e0a561570878642e80737ed267fe88ba5c0048866bc9b86f4fed4b44e8b1,True,True,True,True
10200,general,restart,19.45,1.0,0.0,0.6592769999542725,0,3,28,False,0,a2e7a118e3b356d615e4ec07d82a562c05b0a0ca77155ab29a323675b89ba3dc,d8809ff8c19853fd36c92c3c55c07fd8d63d1f9016bef88786a0a59df8fc941a,True,True,True,True
10200,general,conservative,19.45,1.0,0.0,0.8174639999651845,0,3,28,False,0,a2e7a118e3b356d615e4ec07d82a562c05b0a0ca77155ab29a323675b89ba3dc,d8809ff8c19853fd36c92c3c55c07fd8d63d1f9016bef88786a0a59df8fc941a,True,True,True,True
10200,general,point_estimate,8.45,0.4344473007712082,0.0,0.8192270000790813,0,1,28,False,0,a2e7a118e3b356d615e4ec07d82a562c05b0a0ca77155ab29a323675b89ba3dc,1352205404d375b5f45838b3c499e2f19687bfe6ec9765a91fc0b8b97da9372c,False,False,False,False
10200,general,random,19.45,1.0,0.1855869999189963,1.1605280000139828,3,3,4,False,0,a2e7a118e3b356d615e4ec07d82a562c05b0a0ca77155ab29a323675b89ba3dc,d8809ff8c19853fd36c92c3c55c07fd8d63d1f9016bef88786a0a59df8fc941a,True,True,True,True
10200,general,graph_entropy,16.7858,0.8630231362467866,0.39776599999186146,0.8446150000054331,5,1,1,False,0,a2e7a118e3b356d615e4ec07d82a562c05b0a0ca77155ab29a323675b89ba3dc,d8809ff8c19853fd36c92c3c55c07fd8d63d1f9016bef88786a0a59df8fc941a,True,True,True,True
10200,general,class_entropy,16.373,0.8417994858611826,0.3163039999662942,0.841769999965436,3,1,4,False,0,a2e7a118e3b356d615e4ec07d82a562c05b0a0ca77155ab29a323675b89ba3dc,d8809ff8c19853fd36c92c3c55c07fd8d63d1f9016bef88786a0a59df8fc941a,True,True,True,True
10200,general,ec2,16.7858,0.8630231362467866,0.4574140000386251,0.8244159998866962,5,1,1,False,0,a2e7a118e3b356d615e4ec07d82a562c05b0a0ca77155ab29a323675b89ba3dc,d8809ff8c19853fd36c92c3c55c07fd8d63d1f9016bef88786a0a59df8fc941a,True,True,True,True
10200,general,myopic,22.3296,1.1480514138817481,0.30369399996743596,0.8223419999922044,1,3,16,False,35,a2e7a118e3b356d615e4ec07d82a562c05b0a0ca77155ab29a323675b89ba3dc,d8809ff8c19853fd36c92c3c55c07fd8d63d1f9016bef88786a0a59df8fc941a,True,True,True,True
10200,general,lookahead2,19.45,1.0,1.6060139997762235,0.8294020001358149,2,3,4,False,254,a2e7a118e3b356d615e4ec07d82a562c05b0a0ca77155ab29a323675b89ba3dc,d8809ff8c19853fd36c92c3c55c07fd8d63d1f9016bef88786a0a59df8fc941a,True,True,True,True
10200,general,exact,19.45,1.0,40.96502000015789,2.0526839998638025,2,3,4,False,5445,a2e7a118e3b356d615e4ec07d82a562c05b0a0ca77155ab29a323675b89ba3dc,d8809ff8c19853fd36c92c3c55c07fd8d63d1f9016bef88786a0a59df8fc941a,True,True,True,True
10200,general,discard_replay,22.3296,1.1480514138817481,19.08855300007417,0.5892919999723745,1,3,16,False,1791,a2e7a118e3b356d615e4ec07d82a562c05b0a0ca77155ab29a323675b89ba3dc,d8809ff8c19853fd36c92c3c55c07fd8d63d1f9016bef88786a0a59df8fc941a,True,True,True,True
10201,general,restart,20.45,1.0,0.0,0.7723969999915425,0,3,28,False,0,285b1e39a809eb416d7a0493dee82ec99dddca1e1d9a543828279ee7f5ff4177,9cc05b1bb175100bd6b102e964b5d3fe04e1e5ddffbb8375c38cec778c666449,True,True,True,True
10201,general,conservative,20.45,1.0,0.0,0.5339089999552016,0,3,28,False,0,285b1e39a809eb416d7a0493dee82ec99dddca1e1d9a543828279ee7f5ff4177,9cc05b1bb175100bd6b102e964b5d3fe04e1e5ddffbb8375c38cec778c666449,True,True,True,True
10201,general,point_estimate,15.45,0.7555012224938875,0.0,0.5664079999405658,0,2,28,False,0,285b1e39a809eb416d7a0493dee82ec99dddca1e1d9a543828279ee7f5ff4177,38ef2fd56e628bc355fbd5b7965e432f0c9f6515a5d4371458f921a3b2120a27,False,False,False,False
10201,general,random,30.1641,1.4750171149144256,0.07469099989521055,1.1349000001246168,3,3,4,False,0,285b1e39a809eb416d7a0493dee82ec99dddca1e1d9a543828279ee7f5ff4177,9cc05b1bb175100bd6b102e964b5d3fe04e1e5ddffbb8375c38cec778c666449,True,True,True,True
10201,general,graph_entropy,29.2968,1.4326063569682153,0.30742000001282577,0.8051160000377422,5,3,1,False,0,285b1e39a809eb416d7a0493dee82ec99dddca1e1d9a543828279ee7f5ff4177,9cc05b1bb175100bd6b102e964b5d3fe04e1e5ddffbb8375c38cec778c666449,True,True,True,True
10201,general,class_entropy,28.9023,1.413315403422983,0.24977399982617499,0.6792270002051737,3,3,4,False,0,285b1e39a809eb416d7a0493dee82ec99dddca1e1d9a543828279ee7f5ff4177,9cc05b1bb175100bd6b102e964b5d3fe04e1e5ddffbb8375c38cec778c666449,True,True,True,True
10201,general,ec2,29.2968,1.4326063569682153,0.4211209998175036,0.7521660002112185,5,3,1,False,0,285b1e39a809eb416d7a0493dee82ec99dddca1e1d9a543828279ee7f5ff4177,9cc05b1bb175100bd6b102e964b5d3fe04e1e5ddffbb8375c38cec778c666449,True,True,True,True
10201,general,myopic,20.45,1.0,0.13743500005602982,0.4712859998790009,0,3,28,False,19,285b1e39a809eb416d7a0493dee82ec99dddca1e1d9a543828279ee7f5ff4177,9cc05b1bb175100bd6b102e964b5d3fe04e1e5ddffbb8375c38cec778c666449,True,True,True,True
10201,general,lookahead2,21.432599999999997,1.048048899755501,1.4496819998157662,0.6719150002254537,2,3,8,False,302,285b1e39a809eb416d7a0493dee82ec99dddca1e1d9a543828279ee7f5ff4177,9cc05b1bb175100bd6b102e964b5d3fe04e1e5ddffbb8375c38cec778c666449,True,True,True,True
10201,general,exact,21.432599999999997,1.048048899755501,40.648564999969494,1.0009789999685381,3,3,4,False,5445,285b1e39a809eb416d7a0493dee82ec99dddca1e1d9a543828279ee7f5ff4177,9cc05b1bb175100bd6b102e964b5d3fe04e1e5ddffbb8375c38cec778c666449,True,True,True,True
10201,general,discard_replay,21.432599999999997,1.048048899755501,18.867892999992364,0.6150310000521131,1,3,12,False,1791,285b1e39a809eb416d7a0493dee82ec99dddca1e1d9a543828279ee7f5ff4177,9cc05b1bb175100bd6b102e964b5d3fe04e1e5ddffbb8375c38cec778c666449,True,True,True,True
10202,general,restart,18.45,1.0,0.0,0.6469789999528075,0,3,28,False,0,454b98bade7e9760b5e751a5bcae63e8092aa38368a9d118f0ab685dda011148,ab5197ccf39f0bbb236321c01a48070ea86d2cfc298555805023dce87e359a3d,True,True,True,True
10202,general,conservative,18.45,1.0,0.0,0.6999380000252131,0,3,28,False,0,454b98bade7e9760b5e751a5bcae63e8092aa38368a9d118f0ab685dda011148,ab5197ccf39f0bbb236321c01a48070ea86d2cfc298555805023dce87e359a3d,True,True,True,True
10202,general,point_estimate,18.45,1.0,0.0,0.613379000014902,0,3,28,False,0,454b98bade7e9760b5e751a5bcae63e8092aa38368a9d118f0ab685dda011148,ab5197ccf39f0bbb236321c01a48070ea86d2cfc298555805023dce87e359a3d,True,True,True,True
10202,general,random,18.5822,1.0071653116531165,0.07544100014911237,0.7764049997831535,3,3,2,False,0,454b98bade7e9760b5e751a5bcae63e8092aa38368a9d118f0ab685dda011148,ab5197ccf39f0bbb236321c01a48070ea86d2cfc298555805023dce87e359a3d,True,True,True,True
10202,general,graph_entropy,15.905199999999999,0.862070460704607,0.3028329999779089,0.6907250000267595,4,1,1,False,0,454b98bade7e9760b5e751a5bcae63e8092aa38368a9d118f0ab685dda011148,ab5197ccf39f0bbb236321c01a48070ea86d2cfc298555805023dce87e359a3d,True,True,True,True
10202,general,class_entropy,15.572199999999999,0.8440216802168021,0.1890940000066621,0.8961009999666203,2,1,4,False,0,454b98bade7e9760b5e751a5bcae63e8092aa38368a9d118f0ab685dda011148,ab5197ccf39f0bbb236321c01a48070ea86d2cfc298555805023dce87e359a3d,True,True,True,True
10202,general,ec2,15.905199999999999,0.862070460704607,0.3757530000711995,0.6534279999641512,4,1,1,False,0,454b98bade7e9760b5e751a5bcae63e8092aa38368a9d118f0ab685dda011148,ab5197ccf39f0bbb236321c01a48070ea86d2cfc298555805023dce87e359a3d,True,True,True,True
10202,general,myopic,18.45,1.0,0.09675500007233495,0.5423019999852841,0,3,28,False,19,454b98bade7e9760b5e751a5bcae63e8092aa38368a9d118f0ab685dda011148,ab5197ccf39f0bbb236321c01a48070ea86d2cfc298555805023dce87e359a3d,True,True,True,True
10202,general,lookahead2,16.6072,0.9001192411924119,1.422998999828451,0.8833040001263726,3,2,4,False,282,454b98bade7e9760b5e751a5bcae63e8092aa38368a9d118f0ab685dda011148,ab5197ccf39f0bbb236321c01a48070ea86d2cfc298555805023dce87e359a3d,True,True,True,True
10202,general,exact,16.6072,0.9001192411924119,42.221091000101296,1.0100319998400664,3,2,4,False,5445,454b98bade7e9760b5e751a5bcae63e8092aa38368a9d118f0ab685dda011148,ab5197ccf39f0bbb236321c01a48070ea86d2cfc298555805023dce87e359a3d,True,True,True,True
10202,general,discard_replay,18.45,1.0,17.47499600003266,0.5573760000743277,0,3,28,False,1791,454b98bade7e9760b5e751a5bcae63e8092aa38368a9d118f0ab685dda011148,ab5197ccf39f0bbb236321c01a48070ea86d2cfc298555805023dce87e359a3d,True,True,True,True
10203,general,restart,21.45,1.0,0.0,0.5258879999701094,0,3,28,False,0,04f5d4aa70cb57853d7df262a6ce74e9489b7044603007bfd71adf9866714ebe,3f02ee31f2db5deefab5d96d889e1a58600a7451105e5ce05c65ec0ca48bb5d5,True,True,True,True
10203,general,conservative,21.45,1.0,0.0,0.5179160000352567,0,3,28,False,0,04f5d4aa70cb57853d7df262a6ce74e9489b7044603007bfd71adf9866714ebe,3f02ee31f2db5deefab5d96d889e1a58600a7451105e5ce05c65ec0ca48bb5d5,True,True,True,True
10203,general,point_estimate,21.45,1.0,0.0,0.5782959999578452,0,3,28,False,0,04f5d4aa70cb57853d7df262a6ce74e9489b7044603007bfd71adf9866714ebe,3f02ee31f2db5deefab5d96d889e1a58600a7451105e5ce05c65ec0ca48bb5d5,True,True,True,True
10203,general,random,23.5023,1.0956783216783217,0.12393699978474615,0.7952900002692331,5,2,1,False,0,04f5d4aa70cb57853d7df262a6ce74e9489b7044603007bfd71adf9866714ebe,3f02ee31f2db5deefab5d96d889e1a58600a7451105e5ce05c65ec0ca48bb5d5,True,True,True,True
10203,general,graph_entropy,24.9985,1.1654312354312355,0.3310140001531181,0.6332499998507046,5,2,1,False,0,04f5d4aa70cb57853d7df262a6ce74e9489b7044603007bfd71adf9866714ebe,3f02ee31f2db5deefab5d96d889e1a58600a7451105e5ce05c65ec0ca48bb5d5,True,True,True,True
10203,general,class_entropy,24.7033,1.1516689976689976,0.25651400005699543,0.9223009999459464,3,2,4,False,0,04f5d4aa70cb57853d7df262a6ce74e9489b7044603007bfd71adf9866714ebe,3f02ee31f2db5deefab5d96d889e1a58600a7451105e5ce05c65ec0ca48bb5d5,True,True,True,True
10203,general,ec2,24.9985,1.1654312354312355,0.41536199989877787,0.6699830000798102,5,2,1,False,0,04f5d4aa70cb57853d7df262a6ce74e9489b7044603007bfd71adf9866714ebe,3f02ee31f2db5deefab5d96d889e1a58600a7451105e5ce05c65ec0ca48bb5d5,True,True,True,True
10203,general,myopic,23.5453,1.0976829836829838,0.41834699993614777,0.6961920000776445,1,3,16,False,35,04f5d4aa70cb57853d7df262a6ce74e9489b7044603007bfd71adf9866714ebe,3f02ee31f2db5deefab5d96d889e1a58600a7451105e5ce05c65ec0ca48bb5d5,True,True,True,True
10203,general,lookahead2,21.45,1.0,2.0275660000379503,0.6884109999418797,1,3,12,False,240,04f5d4aa70cb57853d7df262a6ce74e9489b7044603007bfd71adf9866714ebe,3f02ee31f2db5deefab5d96d889e1a58600a7451105e5ce05c65ec0ca48bb5d5,True,True,True,True
10203,general,exact,21.45,1.0,39.04211999997642,0.8548600000040096,1,3,12,False,5445,04f5d4aa70cb57853d7df262a6ce74e9489b7044603007bfd71adf9866714ebe,3f02ee31f2db5deefab5d96d889e1a58600a7451105e5ce05c65ec0ca48bb5d5,True,True,True,True
10203,general,discard_replay,23.5453,1.0976829836829838,19.130545999928472,0.7539280001083171,1,3,16,False,1791,04f5d4aa70cb57853d7df262a6ce74e9489b7044603007bfd71adf9866714ebe,3f02ee31f2db5deefab5d96d889e1a58600a7451105e5ce05c65ec0ca48bb5d5,True,True,True,True
10204,general,restart,13.45,1.0,0.0,0.5264579999675334,0,3,28,False,0,6d3dd702de1a8d07ba2be33e269dc27391f95ae3e6e1dc11b024d03749bc9823,4d8529374dc6fd437a0ec636cf56f72ba29456e261e2629573400e0afe56c9fd,True,True,True,True
10204,general,conservative,13.45,1.0,0.0,0.5091020000236313,0,3,28,False,0,6d3dd702de1a8d07ba2be33e269dc27391f95ae3e6e1dc11b024d03749bc9823,4d8529374dc6fd437a0ec636cf56f72ba29456e261e2629573400e0afe56c9fd,True,True,True,True
10204,general,point_estimate,4.45,0.3308550185873606,0.0,0.4989169999589649,0,1,28,False,0,6d3dd702de1a8d07ba2be33e269dc27391f95ae3e6e1dc11b024d03749bc9823,ffc383159898c97fe1f3b8144de25032a55ec38923709c72d879020b4a674bb0,True,False,False,False
10204,general,random,14.1648,1.0531449814126395,0.09120600009282498,0.6793279999328661,5,2,1,False,0,6d3dd702de1a8d07ba2be33e269dc27391f95ae3e6e1dc11b024d03749bc9823,4d8529374dc6fd437a0ec636cf56f72ba29456e261e2629573400e0afe56c9fd,True,True,True,True
10204,general,graph_entropy,13.7377,1.0213903345724908,0.3416600000036851,0.6590490000917271,5,2,1,False,0,6d3dd702de1a8d07ba2be33e269dc27391f95ae3e6e1dc11b024d03749bc9823,4d8529374dc6fd437a0ec636cf56f72ba29456e261e2629573400e0afe56c9fd,True,True,True,True
10204,general,class_entropy,13.3003,0.9888698884758365,0.2324179999959597,0.6487509999715257,3,2,4,False,0,6d3dd702de1a8d07ba2be33e269dc27391f95ae3e6e1dc11b024d03749bc9823,4d8529374dc6fd437a0ec636cf56f72ba29456e261e2629573400e0afe56c9fd,True,True,True,True
10204,general,ec2,13.7377,1.0213903345724908,0.4046950000429206,0.6918870000163224,5,2,1,False,0,6d3dd702de1a8d07ba2be33e269dc27391f95ae3e6e1dc11b024d03749bc9823,4d8529374dc6fd437a0ec636cf56f72ba29456e261e2629573400e0afe56c9fd,True,True,True,True
