stream,condition,menu,method,step,q,failure,success,credits,budget_after,task_cost,semantic_mismatches,stale_but_correct,fresh_but_wrong,page_error,predicted_failure,planning_seconds,probe_seconds,tool_seconds
6,matched,single,any_exact,6,3,0,1,0,0,0.0,0,0,0,0,0.49878627027763195,7.375143468379974e-06,4.998873919248581e-07,1.591700129210949e-05
6,matched,single,any_exact,7,3,0,1,0,0,0.0,0,0,0,0,0.5851821561028223,7.166992872953415e-06,5.00120222568512e-07,1.3834098353981972e-05
7,matched,single,any_exact,0,2,1,0,0,8,1.0,1,0,0,1,0.280578,9.541865438222885e-06,8.749775588512421e-07,4.166038706898689e-06
7,matched,single,any_exact,1,2,1,0,0,8,1.0,1,0,0,1,0.4552693601279999,7.667113095521927e-06,5.420297384262085e-07,3.0831433832645416e-06
7,matched,single,any_exact,2,2,0,1,2,6,0.1,0,0,0,0,0.39911612025599996,7.250113412737846e-06,1.291045919060707e-06,1.850002445280552e-05
7,matched,single,any_exact,3,2,0,1,4,2,0.2,0,0,0,0,0.061875,7.3749106377363205e-06,1.6670674085617065e-06,1.6666948795318604e-05
7,matched,single,any_exact,4,2,1,0,2,0,1.1,1,0,0,0,0.182475,7.58306123316288e-06,1.0409858077764511e-06,1.679197885096073e-05
7,matched,single,any_exact,5,2,1,0,0,0,1.0,2,0,0,0,0.35033280479999995,7.417052984237671e-06,5.420297384262085e-07,1.1458992958068848e-05
7,matched,single,any_exact,6,2,1,0,0,0,1.0,2,0,0,0,0.46055813244180477,7.0410314947366714e-06,4.998873919248581e-07,1.058308407664299e-05
7,matched,single,any_exact,7,2,1,0,0,0,1.0,1,0,0,0,0.5349859505032747,7.00005330145359e-06,4.5890919864177704e-07,1.0417075827717781e-05
8,matched,single,any_exact,0,3,0,1,0,8,0.0,0,0,0,0,0.26652,9.95909795165062e-06,8.749775588512421e-07,1.6707926988601685e-05
8,matched,single,any_exact,1,3,0,1,0,8,0.0,0,0,0,0,0.4340410483199999,7.875030860304832e-06,6.2515027821064e-07,1.4249933883547783e-05
8,matched,single,any_exact,2,3,1,0,2,6,1.1,1,0,0,0,0.36458705663999996,7.541850209236145e-06,1.291045919060707e-06,1.4250166714191437e-05
8,matched,single,any_exact,3,3,0,1,4,2,0.2,0,0,0,0,0.12,7.291790097951889e-06,1.458916813135147e-06,1.3124896213412285e-05
8,matched,single,any_exact,4,3,1,0,2,0,1.1,1,0,0,0,0.1665,7.125083357095718e-06,9.580980986356735e-07,1.4625024050474167e-05
8,matched,single,any_exact,5,3,0,1,0,0,0.0,1,1,0,0,0.3084002928,7.125083357095718e-06,5.00120222568512e-07,1.2125121429562569e-05
8,matched,single,any_exact,6,3,0,1,0,0,0.0,0,0,0,0,0.40327188001505276,6.958143785595894e-06,5.420297384262085e-07,1.1833850294351578e-05
8,matched,single,any_exact,7,3,0,1,0,0,0.0,0,0,0,0,0.4682756065328793,7.00005330145359e-06,4.998873919248581e-07,1.2500211596488953e-05
9,matched,single,any_exact,0,4,0,1,0,8,0.0,1,1,0,0,0.07344600000000001,9.624985978007317e-06,7.918570190668106e-07,1.7416197806596756e-05
9,matched,single,any_exact,1,4,0,1,0,8,0.0,1,1,0,0,0.12455120409599998,7.791910320520401e-06,6.670597940683365e-07,1.370883546769619e-05
9,matched,single,any_exact,2,4,0,1,2,6,0.1,1,1,0,0,0.166713611328,7.4158888310194016e-06,1.1669471859931946e-06,1.3625016435980797e-05
9,matched,single,any_exact,3,4,0,1,4,2,0.2,1,1,0,0,0.001875,7.583992555737495e-06,1.62515789270401e-06,1.1041993275284767e-05
9,matched,single,any_exact,4,4,0,1,2,0,0.1,0,0,0,0,0.073425,7.041962817311287e-06,1.00000761449337e-06,1.2834090739488602e-05
9,matched,single,any_exact,5,4,1,0,0,0,1.0,1,0,0,0,0.1256610096,7.082941010594368e-06,5.420297384262085e-07,1.237494871020317e-05
9,matched,single,any_exact,6,3,1,0,0,0,1.0,1,0,0,0,0.418835720752128,7.3749106377363205e-06,5.830079317092896e-07,1.254212111234665e-05
9,matched,single,any_exact,7,1,1,0,0,0,1.0,1,0,0,0,0.33318912,7.166992872953415e-06,4.591420292854309e-07,4.124827682971954e-06
10,matched,single,any_exact,0,0,0,1,0,8,0.0,0,0,0,0,0.18435,9.624985978007317e-06,8.749775588512421e-07,1.4124903827905655e-05
10,matched,single,any_exact,1,0,0,1,0,8,0.0,1,1,0,0,0.31271856,7.707858458161354e-06,6.249174475669861e-07,8.790986612439156e-06
10,matched,single,any_exact,2,0,0,1,4,4,0.2,0,0,0,0,0.0,7.333001121878624e-06,1.6668345779180527e-06,1.0584015399217606e-05
10,matched,single,any_exact,3,4,0,1,2,2,0.1,0,0,0,0,0.1365,7.2089023888111115e-06,1.0421499609947205e-06,1.3874843716621399e-05
10,matched,single,any_exact,4,4,0,1,0,2,0.0,1,1,0,0,0.24041794079999995,7.292022928595543e-06,6.249174475669861e-07,1.3875076547265053e-05
10,matched,single,any_exact,5,4,0,1,2,0,0.1,2,1,0,0,0.050027241599999994,7.2910916060209274e-06,1.0419171303510666e-06,1.5541911125183105e-05
10,matched,single,any_exact,6,4,0,1,0,0,0.0,2,1,0,0,0.1722441289463808,7.4999406933784485e-06,6.249174475669861e-07,1.570815220475197e-05
10,matched,single,any_exact,7,4,0,1,0,0,0.0,2,1,0,0,0.26338883611491093,7.2498805820941925e-06,5.420297384262085e-07,1.6666948795318604e-05
11,matched,single,any_exact,0,1,0,1,0,8,0.0,0,0,0,0,0.12,9.875046089291573e-06,8.330680429935455e-07,6.3749030232429504e-06
11,matched,single,any_exact,1,1,0,1,2,6,0.1,0,0,0,0,0.0,7.4999406933784485e-06,1.2919772416353226e-06,4.624947905540466e-06
11,matched,single,any_exact,2,1,0,1,0,6,0.0,0,0,0,0,0.12,7.292022928595543e-06,5.420297384262085e-07,4.166038706898689e-06
11,matched,single,any_exact,3,1,0,1,2,4,0.1,0,0,0,0,0.0,7.333001121878624e-06,1.0409858077764511e-06,3.916909918189049e-06
11,matched,single,any_exact,4,1,0,1,0,4,0.0,0,0,0,0,0.12,7.250113412737846e-06,5.41098415851593e-07,3.7499703466892242e-06
11,matched,single,any_exact,5,1,0,1,2,2,0.1,0,0,0,0,0.0,7.166992872953415e-06,8.749775588512421e-07,3.708992153406143e-06
11,matched,single,any_exact,6,3,1,0,2,0,1.1,1,0,0,0,0.43396860491366396,7.291790097951889e-06,9.997747838497162e-07,1.3458076864480972e-05
11,matched,single,any_exact,7,3,1,0,0,0,1.0,2,0,0,0,0.4912862182529677,7.3339324444532394e-06,5.841720849275589e-07,9.125098586082458e-06
12,matched,single,any_exact,0,2,1,0,0,8,1.0,1,0,0,0,0.277872,9.542098268866539e-06,7.909256964921951e-07,1.8208986148238182e-05
12,matched,single,any_exact,1,2,1,0,0,8,1.0,1,0,0,0,0.45171256627199996,7.62520357966423e-06,6.249174475669861e-07,1.4625024050474167e-05
12,matched,single,any_exact,2,1,0,1,2,6,0.1,0,0,0,0,0.0,7.62520357966423e-06,1.2079253792762756e-06,4.542060196399689e-06
12,matched,single,any_exact,3,1,0,1,0,6,0.0,0,0,0,0,0.12,7.166992872953415e-06,5.408655852079391e-07,4.041008651256561e-06
12,matched,single,any_exact,4,1,0,1,2,4,0.1,0,0,0,0,0.0,7.166992872953415e-06,9.59029421210289e-07,3.7918798625469208e-06
12,matched,single,any_exact,5,1,0,1,0,4,0.0,0,0,0,0,0.12,7.207971066236496e-06,4.998873919248581e-07,3.958819434046745e-06
12,matched,single,any_exact,6,1,0,1,2,2,0.1,0,0,0,0,0.0,7.1248505264520645e-06,9.171199053525925e-07,3.7499703466892242e-06
12,matched,single,any_exact,7,1,0,1,2,0,0.1,0,0,0,0,0.0,7.375143468379974e-06,8.33999365568161e-07,3.791181370615959e-06
13,matched,single,any_exact,0,3,0,1,0,8,0.0,0,0,0,0,0.271668,1.0207993909716606e-05,8.33999365568161e-07,2.0624836906790733e-05
13,matched,single,any_exact,1,4,0,1,0,8,0.0,1,1,0,0,0.31147326566399997,7.708091288805008e-06,7.080379873514175e-07,1.6416888684034348e-05
13,matched,single,any_exact,2,4,0,1,2,6,0.1,1,1,0,0,0.166713611328,7.416121661663055e-06,1.2919772416353226e-06,1.5666941180825233e-05
13,matched,single,any_exact,3,4,0,1,4,2,0.2,0,0,0,0,0.12,7.3749106377363205e-06,1.5408731997013092e-06,1.60830095410347e-05
13,matched,single,any_exact,4,4,0,1,2,0,0.1,1,1,0,0,0.023475,7.458031177520752e-06,1.0421499609947205e-06,1.612515188753605e-05
13,matched,single,any_exact,5,4,0,1,0,0,0.0,1,1,0,0,0.15529870079999997,7.333001121878624e-06,5.830079317092896e-07,1.6042031347751617e-05
13,matched,single,any_exact,6,4,0,1,0,0,0.0,1,1,0,0,0.2522657669803008,7.292022928595543e-06,5.408655852079391e-07,1.6292091459035873e-05
13,matched,single,any_exact,7,4,0,1,0,0,0.0,1,1,0,0,0.3242141350753031,7.166992872953415e-06,5.420297384262085e-07,1.600012183189392e-05
14,matched,single,any_exact,0,4,1,0,0,8,1.0,1,0,0,0,0.140658,9.62521880865097e-06,8.330680429935455e-07,1.9458122551441193e-05
14,matched,single,any_exact,1,4,0,1,0,8,0.0,1,1,0,0,0.24284047180799995,7.750000804662704e-06,6.249174475669861e-07,1.858314499258995e-05
14,matched,single,any_exact,2,4,0,1,2,6,0.1,1,1,0,0,0.05206106361599999,7.417052984237671e-06,1.291045919060707e-06,1.5999889001250267e-05
14,matched,single,any_exact,3,4,0,1,4,2,0.2,0,0,0,0,0.12,7.417052984237671e-06,1.5420373529195786e-06,1.200009137392044e-05
14,matched,single,any_exact,4,4,0,1,2,0,0.1,0,0,0,0,0.023475000000000003,7.58306123316288e-06,9.59029421210289e-07,1.1292053386569023e-05
14,matched,single,any_exact,5,4,0,1,0,0,0.0,0,0,0,0,0.15529870079999997,7.667113095521927e-06,7.499475032091141e-07,1.2042000889778137e-05
14,matched,single,any_exact,6,4,0,1,0,0,0.0,0,0,0,0,0.2522657669803008,7.333001121878624e-06,6.249174475669861e-07,1.091696321964264e-05
14,matched,single,any_exact,7,4,0,1,0,0,0.0,1,1,0,0,0.3242141350753031,7.333001121878624e-06,5.00120222568512e-07,1.60830095410347e-05
15,matched,single,any_exact,0,0,1,0,0,8,1.0,1,0,0,1,0.2256,9.124865755438805e-06,9.168870747089386e-07,4.042172804474831e-06
15,matched,single,any_exact,1,0,1,0,0,8,1.0,1,0,0,1,0.37779455999999995,7.833121344447136e-06,7.080379873514175e-07,3.209104761481285e-06
15,matched,single,any_exact,2,0,0,1,4,4,0.2,0,0,0,0,0.0,7.417052984237671e-06,1.8328428268432617e-06,1.2666918337345123e-05
15,matched,single,any_exact,3,0,0,1,0,4,0.0,0,0,0,0,0.18434999999999999,7.3749106377363205e-06,6.249174475669861e-07,1.1167023330926895e-05
15,matched,single,any_exact,4,0,0,1,0,4,0.0,0,0,0,0,0.31271856,7.292022928595543e-06,1.375097781419754e-06,1.0541174560785294e-05
15,matched,single,any_exact,5,0,0,1,4,0,0.2,0,0,0,0,0.0,7.166992872953415e-06,1.5418045222759247e-06,1.1250143870711327e-05
15,matched,single,any_exact,6,0,0,1,0,0,0.0,0,0,0,0,0.18435,7.334165275096893e-06,5.83939254283905e-07,1.0290881618857384e-05
15,matched,single,any_exact,7,0,1,0,0,0,1.0,2,0,0,0,0.31271856,7.6249707490205765e-06,4.998873919248581e-07,8.666887879371643e-06
16,no_drift,single,any_exact,0,0,0,1,0,8,0.0,0,0,0,0,0.2256,9.082956239581108e-06,7.918570190668106e-07,1.4042016118764877e-05
16,no_drift,single,any_exact,1,2,0,1,0,8,0.0,0,0,0,0,0.45171256627199996,7.874798029661179e-06,6.670597940683365e-07,1.5875091776251793e-05
16,no_drift,single,any_exact,2,1,0,1,2,6,0.1,0,0,0,0,0.0,7.3749106377363205e-06,1.1669471859931946e-06,5.00003807246685e-06
16,no_drift,single,any_exact,3,1,0,1,0,6,0.0,0,0,0,0,0.12,7.250113412737846e-06,5.420297384262085e-07,4.250090569257736e-06
16,no_drift,single,any_exact,4,1,0,1,2,4,0.1,0,0,0,0,0.0,7.166992872953415e-06,1.1669471859931946e-06,4.041008651256561e-06
16,no_drift,single,any_exact,5,1,0,1,0,4,0.0,0,0,0,0,0.12,7.041962817311287e-06,5.00120222568512e-07,3.875000402331352e-06
16,no_drift,single,any_exact,6,3,0,1,4,0,0.2,0,0,0,0,0.1188,7.207971066236496e-06,1.5420373529195786e-06,1.4249933883547783e-05
16,no_drift,single,any_exact,7,3,0,1,0,0,0.0,0,0,0,0,0.3421167168,7.333001121878624e-06,5.00120222568512e-07,1.3499986380338669e-05
17,no_drift,single,any_exact,0,1,0,1,0,8,0.0,0,0,0,0,0.12,9.875046089291573e-06,8.33999365568161e-07,6.2908511608839035e-06
17,no_drift,single,any_exact,1,1,0,1,2,6,0.1,0,0,0,0,0.0,7.708091288805008e-06,1.4170072972774506e-06,5.124835297465324e-06
17,no_drift,single,any_exact,2,1,0,1,0,6,0.0,0,0,0,0,0.12,7.4999406933784485e-06,6.249174475669861e-07,4.500150680541992e-06
17,no_drift,single,any_exact,3,1,0,1,2,4,0.1,0,0,0,0,0.0,7.250113412737846e-06,1.0838266462087631e-06,4.124827682971954e-06
17,no_drift,single,any_exact,4,1,0,1,0,4,0.0,0,0,0,0,0.12,7.1660615503787994e-06,5.00120222568512e-07,4.00003045797348e-06
17,no_drift,single,any_exact,5,1,0,1,2,2,0.1,0,0,0,0,0.0,7.166992872953415e-06,8.749775588512421e-07,3.7499703466892242e-06
17,no_drift,single,any_exact,6,1,0,1,0,2,0.0,0,0,0,0,0.12,7.416121661663055e-06,4.5797787606716156e-07,3.6670826375484467e-06
17,no_drift,single,any_exact,7,2,0,1,2,0,0.1,0,0,0,0,0.5103596872647337,7.3749106377363205e-06,1.0831281542778015e-06,1.558312214910984e-05
18,no_drift,single,any_exact,0,2,0,1,0,8,0.0,0,0,0,0,0.280578,9.499955922365189e-06,8.328352123498917e-07,1.7833895981311798e-05
18,no_drift,single,any_exact,1,4,0,1,0,8,0.0,0,0,0,0,0.24284047180799995,7.4999406933784485e-06,6.670597940683365e-07,1.491699367761612e-05
18,no_drift,single,any_exact,2,4,0,1,2,6,0.1,0,0,0,0,0.05206106361599999,7.58306123316288e-06,1.3329554349184036e-06,1.3124896213412285e-05
18,no_drift,single,any_exact,3,4,0,1,4,2,0.2,0,0,0,0,0.12,7.458031177520752e-06,1.541106030344963e-06,1.3750046491622925e-05
18,no_drift,single,any_exact,4,4,0,1,2,0,0.1,0,0,0,0,0.023475,7.292022928595543e-06,1.00000761449337e-06,1.3167038559913635e-05
18,no_drift,single,any_exact,5,4,0,1,0,0,0.0,0,0,0,0,0.15529870079999997,7.4158888310194016e-06,5.417969077825546e-07,1.4124903827905655e-05
18,no_drift,single,any_exact,6,4,0,1,0,0,0.0,0,0,0,0,0.2522657669803008,7.207971066236496e-06,5.830079317092896e-07,1.2082979083061218e-05
18,no_drift,single,any_exact,7,4,0,1,0,0,0.0,0,0,0,0,0.3242141350753031,7.3749106377363205e-06,4.998873919248581e-07,1.2082979083061218e-05
19,no_drift,single,any_exact,0,3,0,1,0,8,0.0,0,0,0,0,0.271668,9.707873687148094e-06,8.752103894948959e-07,2.02918890863657e-05
19,no_drift,single,any_exact,1,3,0,1,0,8,0.0,0,0,0,0,0.44239993036799996,7.6249707490205765e-06,6.670597940683365e-07,1.808302477002144e-05
19,no_drift,single,any_exact,2,3,0,1,2,6,0.1,0,0,0,0,0.378965540736,7.333001121878624e-06,1.3329554349184036e-06,1.5833182260394096e-05
19,no_drift,single,any_exact,3,3,0,1,4,2,0.2,0,0,0,0,0.12,7.3749106377363205e-06,1.6659032553434372e-06,1.6458099707961082e-05
19,no_drift,single,any_exact,4,3,0,1,2,0,0.1,0,0,0,0,0.17235,7.4589625000953674e-06,1.00000761449337e-06,1.554097980260849e-05
19,no_drift,single,any_exact,5,3,0,1,0,0,0.0,0,0,0,0,0.3779309568,7.458031177520752e-06,6.668269634246826e-07,1.550000160932541e-05
19,no_drift,single,any_exact,6,3,0,1,0,0,0.0,0,0,0,0,0.5101280185325567,7.417052984237671e-06,5.83939254283905e-07,1.5290919691324234e-05
19,no_drift,single,any_exact,7,3,0,1,0,0,0.0,0,0,0,0,0.5976673228779965,7.2498805820941925e-06,5.00120222568512e-07,1.537497155368328e-05
20,no_drift,single,any_exact,0,4,0,1,0,8,0.0,0,0,0,0,0.140658,9.875046089291573e-06,8.749775588512421e-07,1.4625024050474167e-05
20,no_drift,single,any_exact,1,4,0,1,0,8,0.0,0,0,0,0,0.24284047180799995,7.6249707490205765e-06,7.080379873514175e-07,1.2667151167988777e-05
20,no_drift,single,any_exact,2,4,0,1,2,6,0.1,0,0,0,0,0.05206106361599999,7.4999406933784485e-06,1.5420373529195786e-06,1.0874820873141289e-05
20,no_drift,single,any_exact,3,4,0,1,4,2,0.2,0,0,0,0,0.12,7.4999406933784485e-06,1.666136085987091e-06,1.0417075827717781e-05
20,no_drift,single,any_exact,4,4,0,1,2,0,0.1,0,0,0,0,0.023475000000000003,7.458031177520752e-06,1.0419171303510666e-06,1.195911318063736e-05
20,no_drift,single,any_exact,5,4,0,1,0,0,0.0,0,0,0,0,0.15529870079999997,7.250113412737846e-06,5.830079317092896e-07,1.0875053703784943e-05
20,no_drift,single,any_exact,6,2,0,1,0,0,0.0,0,0,0,0,0.5260227956579328,7.1660615503787994e-06,5.417969077825546e-07,1.0584015399217606e-05
20,no_drift,single,any_exact,7,2,0,1,0,0,0.0,0,0,0,0,0.6139014428299654,7.2910916060209274e-06,5.420297384262085e-07,1.0624993592500687e-05
21,no_drift,single,any_exact,0,0,0,1,0,8,0.0,0,0,0,0,0.2256,9.707873687148094e-06,7.499475032091141e-07,1.637497916817665e-05
21,no_drift,single,any_exact,1,0,0,1,0,8,0.0,0,0,0,0,0.37779455999999995,7.707858458161354e-06,7.092021405696869e-07,1.4082994312047958e-05
21,no_drift,single,any_exact,2,0,0,1,4,4,0.2,0,0,0,0,0.0,7.583992555737495e-06,1.750187948346138e-06,1.3082986697554588e-05
21,no_drift,single,any_exact,3,0,0,1,0,4,0.0,0,0,0,0,0.2256,7.4158888310194016e-06,6.2515027821064e-07,1.2499978765845299e-05
21,no_drift,single,any_exact,4,0,0,1,0,4,0.0,0,0,0,0,0.37779455999999995,7.250113412737846e-06,4.998873919248581e-07,1.2665987014770508e-05
21,no_drift,single,any_exact,5,1,0,1,2,2,0.1,0,0,0,0,0.0,7.207971066236496e-06,1.0409858077764511e-06,5.041016265749931e-06
21,no_drift,single,any_exact,6,1,0,1,0,2,0.0,0,0,0,0,0.12,7.2910916060209274e-06,5.420297384262085e-07,4.250090569257736e-06
21,no_drift,single,any_exact,7,0,0,1,2,0,0.1,0,0,0,0,0.37322373119999996,7.4999406933784485e-06,1.084059476852417e-06,1.2875068932771683e-05
22,no_drift,single,any_exact,0,1,0,1,0,8,0.0,0,0,0,0,0.12,9.624985978007317e-06,7.918570190668106e-07,5.875015631318092e-06
22,no_drift,single,any_exact,1,1,0,1,2,6,0.1,0,0,0,0,0.0,7.750000804662704e-06,1.2498348951339722e-06,4.58303838968277e-06
22,no_drift,single,any_exact,2,1,0,1,0,6,0.0,0,0,0,0,0.12,7.582828402519226e-06,5.420297384262085e-07,3.875000402331352e-06
22,no_drift,single,any_exact,3,1,0,1,2,4,0.1,0,0,0,0,0.0,7.4999406933784485e-06,9.580980986356735e-07,4.041008651256561e-06
22,no_drift,single,any_exact,4,1,0,1,0,4,0.0,0,0,0,0,0.12,7.292022928595543e-06,5.408655852079391e-07,3.834022209048271e-06
22,no_drift,single,any_exact,5,1,0,1,2,2,0.1,0,0,0,0,0.0,7.125083357095718e-06,9.171199053525925e-07,3.6249402910470963e-06
22,no_drift,single,any_exact,6,1,0,1,0,2,0.0,0,0,0,0,0.12,7.2089023888111115e-06,4.591420292854309e-07,3.6659184843301773e-06
22,no_drift,single,any_exact,7,1,0,1,2,0,0.1,0,0,0,0,0.0,7.083173841238022e-06,7.499475032091141e-07,3.5830307751893997e-06
23,no_drift,single,any_exact,0,2,0,1,0,8,0.0,0,0,0,0,0.280578,9.624985978007317e-06,8.33999365568161e-07,1.4374963939189911e-05
23,no_drift,single,any_exact,1,4,0,1,0,8,0.0,0,0,0,0,0.24284047180799995,7.6249707490205765e-06,6.670597940683365e-07,1.2625008821487427e-05
23,no_drift,single,any_exact,2,4,0,1,2,6,0.1,0,0,0,0,0.05206106361599999,7.333001121878624e-06,1.4170072972774506e-06,1.133396290242672e-05
23,no_drift,single,any_exact,3,4,0,1,4,2,0.2,0,0,0,0,0.12,7.333001121878624e-06,1.708976924419403e-06,1.0541873052716255e-05
23,no_drift,single,any_exact,4,4,0,1,2,0,0.1,0,0,0,0,0.023475,7.207971066236496e-06,1.0419171303510666e-06,1.1084135621786118e-05
23,no_drift,single,any_exact,5,0,0,1,0,0,0.0,0,0,0,0,0.30585599999999996,7.416121661663055e-06,5.830079317092896e-07,8.291099220514297e-06
23,no_drift,single,any_exact,6,0,0,1,0,0,0.0,0,0,0,0,0.43246786559999995,7.166992872953415e-06,5.00120222568512e-07,7.916940376162529e-06
23,no_drift,single,any_exact,7,0,0,1,0,0,0.0,0,0,0,0,0.52023757357056,7.166992872953415e-06,5.830079317092896e-07,8.290866389870644e-06
24,no_drift,single,any_exact,0,3,0,1,0,8,0.0,0,0,0,0,0.271668,9.624985978007317e-06,8.33999365568161e-07,1.7625046893954277e-05
24,no_drift,single,any_exact,1,3,0,1,0,8,0.0,0,0,0,0,0.44239993036799996,7.750000804662704e-06,6.249174475669861e-07,1.4250166714191437e-05
24,no_drift,single,any_exact,2,3,0,1,2,6,0.1,0,0,0,0,0.378965540736,7.4999406933784485e-06,1.333886757493019e-06,1.4209188520908356e-05
24,no_drift,single,any_exact,3,3,0,1,4,2,0.2,0,0,0,0,0.12,7.291790097951889e-06,1.458916813135147e-06,1.3165874406695366e-05
24,no_drift,single,any_exact,4,3,0,1,2,0,0.1,0,0,0,0,0.17235,7.292022928595543e-06,8.752103894948959e-07,1.300009898841381e-05
24,no_drift,single,any_exact,5,3,0,1,0,0,0.0,0,0,0,0,0.3779309568,7.4158888310194016e-06,6.2515027821064e-07,1.3750046491622925e-05
24,no_drift,single,any_exact,6,3,0,1,0,0,0.0,0,0,0,0,0.5101280185325567,8.500181138515472e-06,1.0419171303510666e-06,2.054101787507534e-05
24,no_drift,single,any_exact,7,3,0,1,0,0,0.0,0,0,0,0,0.5976673228779965,7.832888513803482e-06,7.080379873514175e-07,1.4791032299399376e-05
25,no_drift,single,any_exact,0,4,0,1,0,8,0.0,0,0,0,0,0.07344600000000001,1.0499963536858559e-05,9.171199053525925e-07,2.1124957129359245e-05
25,no_drift,single,any_exact,1,4,0,1,0,8,0.0,0,0,0,0,0.12455120409599998,7.916940376162529e-06,7.499475032091141e-07,1.691700890660286e-05
25,no_drift,single,any_exact,2,4,0,1,2,6,0.1,0,0,0,0,0.166713611328,7.582828402519226e-06,1.5408731997013092e-06,1.5625031664967537e-05
25,no_drift,single,any_exact,3,4,0,1,4,2,0.2,0,0,0,0,0.001875,7.792143151164055e-06,1.708976924419403e-06,1.5958910807967186e-05
25,no_drift,single,any_exact,4,4,0,1,2,0,0.1,0,0,0,0,0.073425,7.4999406933784485e-06,1.0409858077764511e-06,1.5167053788900375e-05
25,no_drift,single,any_exact,5,4,0,1,0,0,0.0,0,0,0,0,0.12566100959999998,7.292022928595543e-06,6.249174475669861e-07,1.5124911442399025e-05
25,no_drift,single,any_exact,6,4,0,1,0,0,0.0,0,0,0,0,0.16208876044584958,7.250113412737846e-06,5.420297384262085e-07,1.5416881069540977e-05
25,no_drift,single,any_exact,7,4,0,1,0,0,0.0,0,0,0,0,0.18782783479978205,7.333001121878624e-06,5.420297384262085e-07,1.5249941498041153e-05
26,no_drift,single,any_exact,0,0,0,1,0,8,0.0,0,0,0,0,0.18435,1.0249903425574303e-05,7.920898497104645e-07,1.9124941900372505e-05
